speaker,trial,condition,typicality,target_name,target_colour,competitor_name,competitor_colour,distractor1_name,distractor1_colour,distractor2_name,distractor2_colour,object_en,colour_en,typ_mean,typ_sd,typ_median
HW,34,ANF,NA,Zitrone,gelb,Erdbeere,rot,Birne,gruen,Sonnenbrille,orange,lemon,yellow,99.60396039603961,2.3794083631053837,100
HW,35,AF,NA,Kirsche,gelb,Kirsche,gruen,Birne,orange,Sonnenbrille,orange,cherry,yellow,1.386138613861386,3.9848972308698327,0
HW,36,NF,atypical,Gurke,rot,Socken,rot,Avokado,gruen,Bueroklammer,braun,cucumber,red,0.8316831683168316,3.4498385670367044,0
HW,37,ANF,NA,Aprikose,rot,Erbsen,gelb,Waescheklammer,orange,Bueroklammer,braun,apricot,red,33.148514851485146,32.654061351878994,25
HW,38,NF,medium,Tomate,gruen,Sonnenbrille,gruen,Aubergine,gelb,Socken,braun,tomato,green,25.99009900990099,28.510522636214493,18
HW,39,AF,NA,Paprika,braun,Paprika,rot,Sonnenbrille,orange,Birne,orange,pepper,brown,7.772277227722772,16.440730633471745,0
HW,40,AF,NA,Sonnenbrille,braun,Sonnenbrille,rot,Bueroklammer,gelb,Aubergine,gelb,suglasses,brown,52.039603960396036,24.20327283326749,57
HW,41,NF,typical,Bohnen,gruen,Socken,gruen,Sonnenbrille,orange,Bueroklammer,gelb,beans,green,96.81188118811882,7.065002294815097,100
HW,42,NF,atypical,Kirsche,gelb,Sonnenbrille,gelb,Socken,braun,Birne,orange,cherry,yellow,1.386138613861386,3.9848972308698327,0
HW,43,ANF,NA,Mandarine,orange,Banane,braun,Bueroklammer,gelb,Avokado,rot,mandarine,orange,98.70297029702971,4.731901424280615,100
HW,44,NF,typical,Erdbeere,rot,Waescheklammer,rot,Bueroklammer,braun,Avokado,gruen,strawberry,red,99.35643564356435,2.7150843759111485,100
HW,45,AF,NA,Trauben,orange,Trauben,gelb,Bueroklammer,braun,Birne,rot,grapes,orange,5.871287128712871,14.374048397258605,0
HW,46,NF,medium,Aprikose,rot,Bueroklammer,rot,Birne,gruen,Sonnenbrille,orange,apricot,red,33.148514851485146,32.654061351878994,25
HW,47,NF,typical,Zitrone,gelb,Waescheklammer,gelb,Birne,orange,Birne,rot,lemon,yellow,99.60396039603961,2.3794083631053837,100
HW,48,AF,NA,Bueroklammer,rot,Bueroklammer,braun,Birne,gruen,Sonnenbrille,gelb,paper.clip,red,58.82178217821782,28.540285926950332,62
HW,49,ANF,NA,Erdbeere,rot,Tomate,gruen,Sonnenbrille,gelb,Bueroklammer,gelb,strawberry,red,99.35643564356435,2.7150843759111485,100
HW,50,NF,medium,Banane,braun,Bueroklammer,braun,Avokado,rot,Sonnenbrille,gelb,banana,brown,27.643564356435643,28.333225781197537,22
HW,51,AF,NA,Socken,gruen,Socken,orange,Aubergine,gelb,Waescheklammer,gelb,socks,green,58.504950495049506,27.195817238088743,63
HW,52,NF,typical,Mandarine,orange,Bueroklammer,orange,Sonnenbrille,gruen,Sonnenbrille,rot,mandarine,orange,98.70297029702971,4.731901424280615,100
HW,53,ANF,NA,Kartoffeln,orange,Walnuss,braun,Aubergine,gelb,Birne,gruen,potatoes,orange,38.851485148514854,33.05370966733201,31
HW,54,AF,NA,Gurke,rot,Gurke,braun,Sonnenbrille,gelb,Birne,gruen,cucumber,red,0.8316831683168316,3.4498385670367044,0
HW,55,ANF,NA,Banane,braun,Mandarine,orange,Avokado,rot,Sonnenbrille,gelb,banana,brown,27.643564356435643,28.333225781197537,22
HW,56,NF,atypical,Trauben,orange,Waescheklammer,orange,Sonnenbrille,gelb,Avokado,rot,grapes,orange,5.871287128712871,14.374048397258605,0
HW,57,AF,NA,Waescheklammer,orange,Waescheklammer,gelb,Birne,rot,Socken,braun,clothes.peg,orange,65.55445544554455,25.69999036868487,67
HW,58,NF,typical,Walnuss,braun,Sonnenbrille,braun,Waescheklammer,gelb,Socken,gelb,walnut,brown,97.45544554455445,11.250355329922026,100
HW,59,ANF,NA,Erbsen,gelb,Aprikose,rot,Socken,braun,Birne,orange,peas,yellow,34.57425742574257,33.063377484659206,27
HW,60,NF,medium,Kartoffeln,orange,Socken,orange,Bueroklammer,gelb,Birne,gruen,potatoes,orange,38.851485148514854,33.05370966733201,31
HW,61,ANF,NA,Walnuss,braun,Bohnen,gruen,Birne,orange,Aubergine,gelb,walnut,brown,97.45544554455445,11.250355329922026,100
HW,62,AF,NA,Sonnenbrille,gelb,Sonnenbrille,gruen,Socken,braun,Avokado,rot,suglasses,yellow,53.75247524752475,23.211379080353698,56
HW,63,ANF,NA,Bohnen,gruen,Kartoffeln,orange,Socken,gelb,Waescheklammer,gelb,beans,green,96.81188118811882,7.065002294815097,100
HW,64,NF,atypical,Paprika,braun,Waescheklammer,braun,Socken,gelb,Aubergine,gelb,pepper,brown,7.772277227722772,16.440730633471745,0
HW,65,AF,NA,Moehre,gruen,Moehre,orange,Avokado,rot,Bueroklammer,gelb,carrots,green,3.99009900990099,13.916533368267366,0
HW,66,ANF,NA,Tomate,gruen,Zitrone,gelb,Sonnenbrille,orange,Socken,braun,tomato,green,25.99009900990099,28.510522636214493,18
HW,67,NF,medium,Erbsen,gelb,Socken,gelb,Birne,rot,Waescheklammer,orange,peas,yellow,34.57425742574257,33.063377484659206,27
HW,68,NF,atypical,Moehre,gruen,Bueroklammer,gruen,Waescheklammer,orange,Waescheklammer,gelb,carrots,green,3.99009900990099,13.916533368267366,0
HW,69,ANF,NA,Zitrone,gelb,Erdbeere,rot,Birne,gruen,Sonnenbrille,orange,lemon,yellow,99.60396039603961,2.3794083631053837,100
HW,70,AF,NA,Kirsche,gelb,Kirsche,gruen,Birne,orange,Sonnenbrille,orange,cherry,yellow,1.386138613861386,3.9848972308698327,0
