speaker,trial,condition,typicality,target_name,target_colour,competitor_name,competitor_colour,distractor1_name,distractor1_colour,distractor2_name,distractor2_colour,object_en,colour_en,typ_mean,typ_sd,typ_median
JB,30,NF,medium,Erbsen,gelb,Sonnenbrille,gelb,Waescheklammer,braun,Socken,gruen,peas,yellow,34.57425742574257,33.063377484659206,27
JB,31,AF,NA,Moehre,gruen,Moehre,orange,Bueroklammer,rot,Avokado,rot,carrots,green,3.99009900990099,13.916533368267366,0
JB,32,NF,typical,Erdbeere,rot,Bueroklammer,rot,Waescheklammer,gelb,Socken,braun,strawberry,red,99.35643564356435,2.7150843759111485,100
JB,33,ANF,NA,Mandarine,orange,Banane,braun,Birne,rot,Bueroklammer,gruen,mandarine,orange,98.70297029702971,4.731901424280615,100
JB,34,NF,typical,Bohnen,gruen,Sonnenbrille,gruen,Bueroklammer,orange,Socken,orange,beans,green,96.81188118811882,7.065002294815097,100
JB,35,AF,NA,Gurke,rot,Gurke,braun,Bueroklammer,gruen,Avokado,gruen,cucumber,red,0.8316831683168316,3.4498385670367044,0
JB,36,ANF,NA,Erbsen,gelb,Tomate,gruen,Avokado,rot,Bueroklammer,rot,peas,yellow,34.57425742574257,33.063377484659206,27
JB,37,AF,NA,Sonnenbrille,gelb,Sonnenbrille,rot,Socken,orange,Birne,gruen,suglasses,yellow,53.75247524752475,23.211379080353698,56
JB,38,NF,typical,Walnuss,braun,Waescheklammer,braun,Avokado,gruen,Avokado,rot,walnut,brown,97.45544554455445,11.250355329922026,100
JB,39,AF,NA,Trauben,orange,Trauben,gelb,Aubergine,rot,Socken,braun,grapes,orange,5.871287128712871,14.374048397258605,0
JB,40,NF,atypical,Paprika,braun,Sonnenbrille,braun,Avokado,rot,Avokado,gruen,pepper,brown,7.772277227722772,16.440730633471745,0
JB,41,AF,NA,Sonnenbrille,braun,Sonnenbrille,gruen,Avokado,rot,Socken,orange,suglasses,brown,52.039603960396036,24.20327283326749,57
JB,42,ANF,NA,Aprikose,rot,Erbsen,gelb,Birne,gruen,Avokado,gruen,apricot,red,33.148514851485146,32.654061351878994,25
JB,43,NF,typical,Zitrone,gelb,Waescheklammer,gelb,Socken,orange,Bueroklammer,orange,lemon,yellow,99.60396039603961,2.3794083631053837,100
JB,44,NF,medium,Aprikose,rot,Waescheklammer,rot,Socken,braun,Aubergine,gruen,apricot,red,33.148514851485146,32.654061351878994,25
JB,45,ANF,NA,Tomate,gruen,Zitrone,gelb,Socken,orange,Avokado,rot,tomato,green,25.99009900990099,28.510522636214493,18
JB,46,NF,medium,Kartoffeln,orange,Waescheklammer,orange,Bueroklammer,rot,Birne,gruen,potatoes,orange,38.851485148514854,33.05370966733201,31
JB,47,NF,atypical,Kirsche,gelb,Socken,gelb,Bueroklammer,gruen,Birne,rot,cherry,yellow,1.386138613861386,3.9848972308698327,0
JB,48,ANF,NA,Bohnen,gruen,Aprikose,rot,Waescheklammer,gelb,Socken,orange,beans,green,96.81188118811882,7.065002294815097,100
JB,49,ANF,NA,Erdbeere,rot,Kartoffeln,orange,Aubergine,gruen,Socken,braun,strawberry,red,99.35643564356435,2.7150843759111485,100
JB,50,AF,NA,Socken,gruen,Socken,orange,Birne,rot,Aubergine,rot,socks,green,58.504950495049506,27.195817238088743,63
JB,51,NF,typical,Mandarine,orange,Bueroklammer,orange,Birne,gruen,Waescheklammer,rot,mandarine,orange,98.70297029702971,4.731901424280615,100
JB,52,AF,NA,Bueroklammer,rot,Bueroklammer,braun,Waescheklammer,gelb,Aubergine,gruen,paper.clip,red,58.82178217821782,28.540285926950332,62
JB,53,NF,atypical,Trauben,orange,Socken,orange,Bueroklammer,braun,Bueroklammer,rot,grapes,orange,5.871287128712871,14.374048397258605,0
JB,54,ANF,NA,Kartoffeln,orange,Erdbeere,rot,Socken,braun,Aubergine,gruen,potatoes,orange,38.851485148514854,33.05370966733201,31
JB,55,NF,medium,Banane,braun,Bueroklammer,braun,Aubergine,rot,Waescheklammer,gelb,banana,brown,27.643564356435643,28.333225781197537,22
JB,56,AF,NA,Waescheklammer,orange,Waescheklammer,gelb,Avokado,gruen,Bueroklammer,gruen,clothes.peg,orange,65.55445544554455,25.69999036868487,67
JB,57,ANF,NA,Zitrone,gelb,Walnuss,braun,Bueroklammer,gruen,Aubergine,rot,lemon,yellow,99.60396039603961,2.3794083631053837,100
JB,58,NF,medium,Tomate,gruen,Bueroklammer,gruen,Birne,rot,Aubergine,rot,tomato,green,25.99009900990099,28.510522636214493,18
JB,59,NF,atypical,Gurke,rot,Socken,rot,Aubergine,gruen,Bueroklammer,gruen,cucumber,red,0.8316831683168316,3.4498385670367044,0
JB,60,AF,NA,Kirsche,gelb,Kirsche,gruen,Socken,braun,Birne,rot,cherry,yellow,1.386138613861386,3.9848972308698327,0
JB,61,ANF,NA,Banane,braun,Bohnen,gruen,Aubergine,rot,Waescheklammer,gelb,banana,brown,27.643564356435643,28.333225781197537,22
JB,62,NF,atypical,Moehre,gruen,Socken,gruen,Waescheklammer,rot,Bueroklammer,braun,carrots,green,3.99009900990099,13.916533368267366,0
JB,63,ANF,NA,Walnuss,braun,Mandarine,orange,Avokado,gruen,Birne,rot,walnut,brown,97.45544554455445,11.250355329922026,100
JB,64,AF,NA,Paprika,braun,Paprika,rot,Aubergine,gruen,Waescheklammer,gelb,pepper,brown,7.772277227722772,16.440730633471745,0
JB,65,NF,medium,Erbsen,gelb,Sonnenbrille,gelb,Waescheklammer,braun,Socken,gruen,peas,yellow,34.57425742574257,33.063377484659206,27
JB,66,AF,NA,Moehre,gruen,Moehre,orange,Bueroklammer,rot,Avokado,rot,carrots,green,3.99009900990099,13.916533368267366,0
JB,67,NF,typical,Erdbeere,rot,Bueroklammer,rot,Waescheklammer,gelb,Socken,braun,strawberry,red,99.35643564356435,2.7150843759111485,100
JB,68,ANF,NA,Mandarine,orange,Banane,braun,Birne,rot,Bueroklammer,gruen,mandarine,orange,98.70297029702971,4.731901424280615,100
JB,69,NF,typical,Bohnen,gruen,Sonnenbrille,gruen,Bueroklammer,orange,Socken,orange,beans,green,96.81188118811882,7.065002294815097,100
JB,70,AF,NA,Gurke,rot,Gurke,braun,Bueroklammer,gruen,Avokado,gruen,cucumber,red,0.8316831683168316,3.4498385670367044,0
