speaker,trial,condition,typicality,target_name,target_colour,competitor_name,competitor_colour,distractor1_name,distractor1_colour,distractor2_name,distractor2_colour,object_en,colour_en,typ_mean,typ_sd,typ_median
IS,30,AF,NA,Sonnenbrille,braun,Sonnenbrille,rot,Bueroklammer,gelb,Bueroklammer,gruen,suglasses,brown,52.039603960396036,24.20327283326749,57
IS,31,NF,atypical,Gurke,rot,Socken,rot,Bueroklammer,orange,Bueroklammer,gruen,cucumber,red,0.8316831683168316,3.4498385670367044,0
IS,32,ANF,NA,Aprikose,rot,Erbsen,gelb,Bueroklammer,braun,Zucchini,gruen,apricot,red,33.148514851485146,32.654061351878994,25
IS,33,NF,typical,Mandarine,orange,Waescheklammer,orange,Bueroklammer,braun,Avokado,gruen,mandarine,orange,98.70297029702971,4.731901424280615,100
IS,34,AF,NA,Sonnenbrille,gelb,Sonnenbrille,gruen,Zucchini,braun,Aubergine,rot,suglasses,yellow,53.75247524752475,23.211379080353698,56
IS,35,NF,medium,Tomate,gruen,Socken,gruen,Aubergine,rot,Sonnenbrille,rot,tomato,green,25.99009900990099,28.510522636214493,18
IS,36,AF,NA,Bueroklammer,rot,Bueroklammer,braun,Avokado,gruen,Waescheklammer,gruen,paper.clip,red,58.82178217821782,28.540285926950332,62
IS,37,ANF,NA,Erbsen,gelb,Walnuss,braun,Sonnenbrille,rot,Socken,rot,peas,yellow,34.57425742574257,33.063377484659206,27
IS,38,AF,NA,Moehre,gruen,Moehre,orange,Aubergine,rot,Zucchini,braun,carrots,green,3.99009900990099,13.916533368267366,0
IS,39,NF,atypical,Paprika,braun,Bueroklammer,braun,Waescheklammer,gruen,Zucchini,rot,pepper,brown,7.772277227722772,16.440730633471745,0
IS,40,ANF,NA,Mandarine,orange,Tomate,gruen,Zucchini,rot,Socken,gelb,mandarine,orange,98.70297029702971,4.731901424280615,100
IS,41,NF,medium,Erbsen,gelb,Sonnenbrille,gelb,Bueroklammer,gruen,Bueroklammer,braun,peas,yellow,34.57425742574257,33.063377484659206,27
IS,42,ANF,NA,Tomate,gruen,Mandarine,orange,Aubergine,rot,Zucchini,braun,tomato,green,25.99009900990099,28.510522636214493,18
IS,43,NF,atypical,Kirsche,gelb,Waescheklammer,gelb,Zucchini,rot,Avokado,rot,cherry,yellow,1.386138613861386,3.9848972308698327,0
IS,44,ANF,NA,Kartoffeln,orange,Tomate,gruen,Bueroklammer,gelb,Zucchini,rot,potatoes,orange,38.851485148514854,33.05370966733201,31
IS,45,AF,NA,Trauben,orange,Trauben,gelb,Socken,rot,Bueroklammer,braun,grapes,orange,5.871287128712871,14.374048397258605,0
IS,46,NF,medium,Banane,braun,Waescheklammer,braun,Socken,gelb,Avokado,gelb,banana,brown,27.643564356435643,28.333225781197537,22
IS,47,AF,NA,Paprika,braun,Paprika,rot,Zucchini,gruen,Sonnenbrille,orange,pepper,brown,7.772277227722772,16.440730633471745,0
IS,48,AF,NA,Kirsche,gelb,Kirsche,gruen,Bueroklammer,orange,Socken,rot,cherry,yellow,1.386138613861386,3.9848972308698327,0
IS,49,NF,typical,Bohnen,gruen,Sonnenbrille,gruen,Bueroklammer,gelb,Bueroklammer,orange,beans,green,96.81188118811882,7.065002294815097,100
IS,50,NF,medium,Kartoffeln,orange,Socken,orange,Zucchini,gruen,Zucchini,braun,potatoes,orange,38.851485148514854,33.05370966733201,31
IS,51,AF,NA,Gurke,rot,Gurke,braun,Sonnenbrille,orange,Avokado,gruen,cucumber,red,0.8316831683168316,3.4498385670367044,0
IS,52,NF,atypical,Moehre,gruen,Bueroklammer,gruen,Sonnenbrille,rot,Sonnenbrille,orange,carrots,green,3.99009900990099,13.916533368267366,0
IS,53,ANF,NA,Bohnen,gruen,Aprikose,rot,Sonnenbrille,orange,Bueroklammer,braun,beans,green,96.81188118811882,7.065002294815097,100
IS,54,NF,typical,Walnuss,braun,Sonnenbrille,braun,Socken,rot,Aubergine,rot,walnut,brown,97.45544554455445,11.250355329922026,100
IS,55,ANF,NA,Walnuss,braun,Erdbeere,rot,Zucchini,gruen,Sonnenbrille,orange,walnut,brown,97.45544554455445,11.250355329922026,100
IS,56,AF,NA,Waescheklammer,orange,Waescheklammer,gelb,Sonnenbrille,rot,Zucchini,gruen,clothes.peg,orange,65.55445544554455,25.69999036868487,67
IS,57,NF,medium,Aprikose,rot,Bueroklammer,rot,Sonnenbrille,braun,Waescheklammer,gruen,apricot,red,33.148514851485146,32.654061351878994,25
IS,58,AF,NA,Socken,gruen,Socken,orange,Bueroklammer,braun,Sonnenbrille,rot,socks,green,58.504950495049506,27.195817238088743,63
IS,59,ANF,NA,Erdbeere,rot,Banane,braun,Avokado,gruen,Bueroklammer,gelb,strawberry,red,99.35643564356435,2.7150843759111485,100
IS,60,ANF,NA,Zitrone,gelb,Bohnen,gruen,Zucchini,braun,Aubergine,rot,lemon,yellow,99.60396039603961,2.3794083631053837,100
IS,61,NF,atypical,Trauben,orange,Bueroklammer,orange,Avokado,gruen,Socken,rot,grapes,orange,5.871287128712871,14.374048397258605,0
IS,62,ANF,NA,Banane,braun,Zitrone,gelb,Socken,rot,Sonnenbrille,rot,banana,brown,27.643564356435643,28.333225781197537,22
IS,63,NF,typical,Erdbeere,rot,Waescheklammer,rot,Sonnenbrille,orange,Bueroklammer,gelb,strawberry,red,99.35643564356435,2.7150843759111485,100
IS,64,NF,typical,Zitrone,gelb,Socken,gelb,Zucchini,braun,Zucchini,gruen,lemon,yellow,99.60396039603961,2.3794083631053837,100
IS,65,AF,NA,Sonnenbrille,braun,Sonnenbrille,rot,Bueroklammer,gelb,Bueroklammer,gruen,suglasses,brown,52.039603960396036,24.20327283326749,57
IS,66,NF,atypical,Gurke,rot,Socken,rot,Bueroklammer,orange,Bueroklammer,gruen,cucumber,red,0.8316831683168316,3.4498385670367044,0
IS,67,ANF,NA,Aprikose,rot,Erbsen,gelb,Bueroklammer,braun,Zucchini,gruen,apricot,red,33.148514851485146,32.654061351878994,25
IS,68,NF,typical,Mandarine,orange,Waescheklammer,orange,Bueroklammer,braun,Avokado,gruen,mandarine,orange,98.70297029702971,4.731901424280615,100
IS,69,AF,NA,Sonnenbrille,gelb,Sonnenbrille,gruen,Zucchini,braun,Aubergine,rot,suglasses,yellow,53.75247524752475,23.211379080353698,56
IS,70,NF,medium,Tomate,gruen,Socken,gruen,Aubergine,rot,Sonnenbrille,rot,tomato,green,25.99009900990099,28.510522636214493,18
