speaker,trial,condition,typicality,target_name,target_colour,competitor_name,competitor_colour,distractor1_name,distractor1_colour,distractor2_name,distractor2_colour,object_en,colour_en,typ_mean,typ_sd,typ_median
IB,33,AF,NA,Paprika,braun,Paprika,rot,Zucchini,gelb,Avokado,gelb,pepper,brown,7.772277227722772,16.440730633471745,0
IB,34,NF,atypical,Moehre,gruen,Bueroklammer,gruen,Waescheklammer,gelb,Waescheklammer,rot,carrots,green,3.99009900990099,13.916533368267366,0
IB,35,NF,medium,Kartoffeln,orange,Waescheklammer,orange,Socken,rot,Bueroklammer,gruen,potatoes,orange,38.851485148514854,33.05370966733201,31
IB,36,ANF,NA,Banane,braun,Erdbeere,rot,Avokado,gelb,Zucchini,gelb,banana,brown,27.643564356435643,28.333225781197537,22
IB,37,NF,medium,Tomate,gruen,Sonnenbrille,gruen,Socken,orange,Waescheklammer,braun,tomato,green,25.99009900990099,28.510522636214493,18
IB,38,ANF,NA,Mandarine,orange,Aprikose,rot,Socken,gelb,Bueroklammer,gruen,mandarine,orange,98.70297029702971,4.731901424280615,100
IB,39,AF,NA,Sonnenbrille,braun,Sonnenbrille,rot,Avokado,gelb,Zucchini,gelb,suglasses,brown,52.039603960396036,24.20327283326749,57
IB,40,ANF,NA,Erdbeere,rot,Tomate,gruen,Waescheklammer,gelb,Socken,gelb,strawberry,red,99.35643564356435,2.7150843759111485,100
IB,41,AF,NA,Socken,gruen,Socken,orange,Waescheklammer,braun,Sonnenbrille,braun,socks,green,58.504950495049506,27.195817238088743,63
IB,42,NF,typical,Zitrone,gelb,Waescheklammer,gelb,Birne,gruen,Socken,orange,lemon,yellow,99.60396039603961,2.3794083631053837,100
IB,43,ANF,NA,Aprikose,rot,Mandarine,orange,Waescheklammer,braun,Zucchini,gruen,apricot,red,33.148514851485146,32.654061351878994,25
IB,44,NF,medium,Banane,braun,Waescheklammer,braun,Avokado,gelb,Zucchini,gelb,banana,brown,27.643564356435643,28.333225781197537,22
IB,45,ANF,NA,Kartoffeln,orange,Erbsen,gelb,Bueroklammer,gruen,Socken,rot,potatoes,orange,38.851485148514854,33.05370966733201,31
IB,46,AF,NA,Bueroklammer,rot,Bueroklammer,braun,Zucchini,gruen,Waescheklammer,gelb,paper.clip,red,58.82178217821782,28.540285926950332,62
IB,47,NF,medium,Erbsen,gelb,Socken,gelb,Sonnenbrille,braun,Birne,orange,peas,yellow,34.57425742574257,33.063377484659206,27
IB,48,AF,NA,Kirsche,gelb,Kirsche,gruen,Waescheklammer,rot,Socken,rot,cherry,yellow,1.386138613861386,3.9848972308698327,0
IB,49,NF,atypical,Gurke,rot,Bueroklammer,rot,Socken,gelb,Waescheklammer,gelb,cucumber,red,0.8316831683168316,3.4498385670367044,0
IB,50,AF,NA,Moehre,gruen,Moehre,orange,Socken,gelb,Waescheklammer,rot,carrots,green,3.99009900990099,13.916533368267366,0
IB,51,AF,NA,Waescheklammer,orange,Waescheklammer,gelb,Aubergine,gruen,Bueroklammer,gruen,clothes.peg,orange,65.55445544554455,25.69999036868487,67
IB,52,ANF,NA,Erbsen,gelb,Bohnen,gruen,Socken,rot,Waescheklammer,rot,peas,yellow,34.57425742574257,33.063377484659206,27
IB,53,NF,atypical,Trauben,orange,Bueroklammer,orange,Zucchini,gruen,Waescheklammer,gruen,grapes,orange,5.871287128712871,14.374048397258605,0
IB,54,NF,atypical,Paprika,braun,Sonnenbrille,braun,Waescheklammer,rot,Socken,gelb,pepper,brown,7.772277227722772,16.440730633471745,0
IB,55,AF,NA,Sonnenbrille,gelb,Sonnenbrille,gruen,Socken,rot,Bueroklammer,orange,suglasses,yellow,53.75247524752475,23.211379080353698,56
IB,56,NF,typical,Erdbeere,rot,Waescheklammer,rot,Bueroklammer,orange,Aubergine,gruen,strawberry,red,99.35643564356435,2.7150843759111485,100
IB,57,ANF,NA,Zitrone,gelb,Banane,braun,Bueroklammer,orange,Aubergine,gruen,lemon,yellow,99.60396039603961,2.3794083631053837,100
IB,58,NF,typical,Walnuss,braun,Bueroklammer,braun,Zucchini,gelb,Avokado,gelb,walnut,brown,97.45544554455445,11.250355329922026,100
IB,59,NF,atypical,Kirsche,gelb,Sonnenbrille,gelb,Aubergine,gruen,Socken,rot,cherry,yellow,1.386138613861386,3.9848972308698327,0
IB,60,AF,NA,Gurke,rot,Gurke,braun,Waescheklammer,gelb,Socken,gelb,cucumber,red,0.8316831683168316,3.4498385670367044,0
IB,61,ANF,NA,Walnuss,braun,Zitrone,gelb,Aubergine,gruen,Bueroklammer,orange,walnut,brown,97.45544554455445,11.250355329922026,100
IB,62,NF,typical,Bohnen,gruen,Socken,gruen,Birne,orange,Sonnenbrille,braun,beans,green,96.81188118811882,7.065002294815097,100
IB,63,ANF,NA,Tomate,gruen,Walnuss,braun,Zucchini,gelb,Avokado,gelb,tomato,green,25.99009900990099,28.510522636214493,18
IB,64,NF,typical,Mandarine,orange,Socken,orange,Waescheklammer,braun,Zucchini,gruen,mandarine,orange,98.70297029702971,4.731901424280615,100
IB,65,AF,NA,Trauben,orange,Trauben,gelb,Bueroklammer,gruen,Aubergine,gruen,grapes,orange,5.871287128712871,14.374048397258605,0
IB,66,NF,medium,Aprikose,rot,Socken,rot,Bueroklammer,gruen,Bueroklammer,orange,apricot,red,33.148514851485146,32.654061351878994,25
IB,67,ANF,NA,Bohnen,gruen,Kartoffeln,orange,Waescheklammer,rot,Waescheklammer,gelb,beans,green,96.81188118811882,7.065002294815097,100
IB,68,AF,NA,Paprika,braun,Paprika,rot,Zucchini,gelb,Avokado,gelb,pepper,brown,7.772277227722772,16.440730633471745,0
IB,69,NF,atypical,Moehre,gruen,Bueroklammer,gruen,Waescheklammer,gelb,Waescheklammer,rot,carrots,green,3.99009900990099,13.916533368267366,0
IB,70,NF,medium,Kartoffeln,orange,Waescheklammer,orange,Socken,rot,Bueroklammer,gruen,potatoes,orange,38.851485148514854,33.05370966733201,31
