speaker,trial,condition,typicality,target_name,target_colour,competitor_name,competitor_colour,distractor1_name,distractor1_colour,distractor2_name,distractor2_colour,object_en,colour_en,typ_mean,typ_sd,typ_median
TS,15,AF,NA,Paprika,braun,Paprika,rot,Socken,gruen,Aubergine,gruen,pepper,brown,7.772277227722772,16.440730633471745,0
TS,16,NF,typical,Mandarine,orange,Bueroklammer,orange,Aubergine,gelb,Avokado,gruen,mandarine,orange,98.70297029702971,4.731901424280615,100
TS,17,ANF,NA,Kartoffeln,orange,Walnuss,braun,Birne,rot,Avokado,rot,potatoes,orange,38.851485148514854,33.05370966733201,31
TS,18,NF,medium,Erbsen,gelb,Socken,gelb,Aubergine,gruen,Bueroklammer,gruen,peas,yellow,34.57425742574257,33.063377484659206,27
TS,19,ANF,NA,Mandarine,orange,Tomate,gruen,Socken,rot,Sonnenbrille,rot,mandarine,orange,98.70297029702971,4.731901424280615,100
TS,20,NF,atypical,Moehre,gruen,Bueroklammer,gruen,Waescheklammer,gelb,Aubergine,gelb,carrots,green,3.99009900990099,13.916533368267366,0
TS,21,ANF,NA,Bohnen,gruen,Zitrone,gelb,Sonnenbrille,braun,Bueroklammer,orange,beans,green,96.81188118811882,7.065002294815097,100
TS,22,AF,NA,Gurke,rot,Gurke,braun,Bueroklammer,orange,Waescheklammer,orange,cucumber,red,0.8316831683168316,3.4498385670367044,0
TS,23,ANF,NA,Erdbeere,rot,Mandarine,orange,Socken,gruen,Sonnenbrille,braun,strawberry,red,99.35643564356435,2.7150843759111485,100
TS,24,NF,typical,Walnuss,braun,Sonnenbrille,braun,Socken,rot,Bueroklammer,orange,walnut,brown,97.45544554455445,11.250355329922026,100
TS,25,ANF,NA,Erbsen,gelb,Aprikose,rot,Waescheklammer,orange,Socken,gruen,peas,yellow,34.57425742574257,33.063377484659206,27
TS,26,NF,atypical,Paprika,braun,Waescheklammer,braun,Avokado,rot,Birne,rot,pepper,brown,7.772277227722772,16.440730633471745,0
TS,27,AF,NA,Kirsche,gelb,Kirsche,gruen,Birne,rot,Zucchini,rot,cherry,yellow,1.386138613861386,3.9848972308698327,0
TS,28,NF,medium,Tomate,gruen,Socken,gruen,Birne,rot,Avokado,rot,tomato,green,25.99009900990099,28.510522636214493,18
TS,29,AF,NA,Moehre,gruen,Moehre,orange,Avokado,rot,Birne,rot,carrots,green,3.99009900990099,13.916533368267366,0
TS,30,AF,NA,Waescheklammer,orange,Waescheklammer,gelb,Sonnenbrille,braun,Socken,rot,clothes.peg,orange,65.55445544554455,25.69999036868487,67
TS,31,ANF,NA,Zitrone,gelb,Bohnen,gruen,Sonnenbrille,rot,Zucchini,rot,lemon,yellow,99.60396039603961,2.3794083631053837,100
TS,32,NF,typical,Bohnen,gruen,Sonnenbrille,gruen,Zucchini,rot,Waescheklammer,orange,beans,green,96.81188118811882,7.065002294815097,100
TS,33,AF,NA,Trauben,orange,Trauben,gelb,Sonnenbrille,rot,Sonnenbrille,braun,grapes,orange,5.871287128712871,14.374048397258605,0
TS,34,NF,medium,Banane,braun,Bueroklammer,braun,Sonnenbrille,rot,Zucchini,rot,banana,brown,27.643564356435643,28.333225781197537,22
TS,35,AF,NA,Sonnenbrille,braun,Sonnenbrille,rot,Aubergine,gruen,Bueroklammer,gruen,suglasses,brown,52.039603960396036,24.20327283326749,57
TS,36,ANF,NA,Walnuss,braun,Erdbeere,rot,Bueroklammer,gruen,Aubergine,gruen,walnut,brown,97.45544554455445,11.250355329922026,100
TS,37,NF,medium,Kartoffeln,orange,Socken,orange,Avokado,gruen,Waescheklammer,gelb,potatoes,orange,38.851485148514854,33.05370966733201,31
TS,38,AF,NA,Sonnenbrille,gelb,Sonnenbrille,gruen,Socken,rot,Bueroklammer,orange,suglasses,yellow,53.75247524752475,23.211379080353698,56
TS,39,ANF,NA,Tomate,gruen,Banane,braun,Zucchini,rot,Waescheklammer,orange,tomato,green,25.99009900990099,28.510522636214493,18
TS,40,NF,atypical,Gurke,rot,Socken,rot,Birne,gruen,Bueroklammer,gelb,cucumber,red,0.8316831683168316,3.4498385670367044,0
TS,41,AF,NA,Socken,gruen,Socken,orange,Zucchini,rot,Sonnenbrille,rot,socks,green,58.504950495049506,27.195817238088743,63
TS,42,NF,atypical,Kirsche,gelb,Sonnenbrille,gelb,Bueroklammer,orange,Socken,rot,cherry,yellow,1.386138613861386,3.9848972308698327,0
TS,43,AF,NA,Bueroklammer,rot,Bueroklammer,braun,Waescheklammer,orange,Socken,gruen,paper.clip,red,58.82178217821782,28.540285926950332,62
TS,44,ANF,NA,Aprikose,rot,Kartoffeln,orange,Aubergine,gruen,Bueroklammer,gruen,apricot,red,33.148514851485146,32.654061351878994,25
TS,45,NF,typical,Zitrone,gelb,Waescheklammer,gelb,Sonnenbrille,braun,Sonnenbrille,rot,lemon,yellow,99.60396039603961,2.3794083631053837,100
TS,46,NF,medium,Aprikose,rot,Waescheklammer,rot,Bueroklammer,gruen,Aubergine,gruen,apricot,red,33.148514851485146,32.654061351878994,25
TS,47,ANF,NA,Banane,braun,Erbsen,gelb,Bueroklammer,orange,Socken,rot,banana,brown,27.643564356435643,28.333225781197537,22
TS,48,NF,typical,Erdbeere,rot,Bueroklammer,rot,Waescheklammer,orange,Socken,gruen,strawberry,red,99.35643564356435,2.7150843759111485,100
TS,49,NF,atypical,Trauben,orange,Waescheklammer,orange,Socken,gruen,Sonnenbrille,braun,grapes,orange,5.871287128712871,14.374048397258605,0
TS,50,AF,NA,Paprika,braun,Paprika,rot,Socken,gruen,Aubergine,gruen,pepper,brown,7.772277227722772,16.440730633471745,0
TS,51,NF,typical,Mandarine,orange,Bueroklammer,orange,Aubergine,gelb,Avokado,gruen,mandarine,orange,98.70297029702971,4.731901424280615,100
TS,52,ANF,NA,Kartoffeln,orange,Walnuss,braun,Birne,rot,Avokado,rot,potatoes,orange,38.851485148514854,33.05370966733201,31
TS,53,NF,medium,Erbsen,gelb,Socken,gelb,Aubergine,gruen,Bueroklammer,gruen,peas,yellow,34.57425742574257,33.063377484659206,27
TS,54,ANF,NA,Mandarine,orange,Tomate,gruen,Socken,rot,Sonnenbrille,rot,mandarine,orange,98.70297029702971,4.731901424280615,100
TS,55,NF,atypical,Moehre,gruen,Bueroklammer,gruen,Waescheklammer,gelb,Aubergine,gelb,carrots,green,3.99009900990099,13.916533368267366,0
TS,56,ANF,NA,Bohnen,gruen,Zitrone,gelb,Sonnenbrille,braun,Bueroklammer,orange,beans,green,96.81188118811882,7.065002294815097,100
TS,57,AF,NA,Gurke,rot,Gurke,braun,Bueroklammer,orange,Waescheklammer,orange,cucumber,red,0.8316831683168316,3.4498385670367044,0
TS,58,ANF,NA,Erdbeere,rot,Mandarine,orange,Socken,gruen,Sonnenbrille,braun,strawberry,red,99.35643564356435,2.7150843759111485,100
TS,59,NF,typical,Walnuss,braun,Sonnenbrille,braun,Socken,rot,Bueroklammer,orange,walnut,brown,97.45544554455445,11.250355329922026,100
TS,60,ANF,NA,Erbsen,gelb,Aprikose,rot,Waescheklammer,orange,Socken,gruen,peas,yellow,34.57425742574257,33.063377484659206,27
TS,61,NF,atypical,Paprika,braun,Waescheklammer,braun,Avokado,rot,Birne,rot,pepper,brown,7.772277227722772,16.440730633471745,0
TS,62,AF,NA,Kirsche,gelb,Kirsche,gruen,Birne,rot,Zucchini,rot,cherry,yellow,1.386138613861386,3.9848972308698327,0
TS,63,NF,medium,Tomate,gruen,Socken,gruen,Birne,rot,Avokado,rot,tomato,green,25.99009900990099,28.510522636214493,18
TS,64,AF,NA,Moehre,gruen,Moehre,orange,Avokado,rot,Birne,rot,carrots,green,3.99009900990099,13.916533368267366,0
TS,65,AF,NA,Waescheklammer,orange,Waescheklammer,gelb,Sonnenbrille,braun,Socken,rot,clothes.peg,orange,65.55445544554455,25.69999036868487,67
TS,66,ANF,NA,Zitrone,gelb,Bohnen,gruen,Sonnenbrille,rot,Zucchini,rot,lemon,yellow,99.60396039603961,2.3794083631053837,100
TS,67,NF,typical,Bohnen,gruen,Sonnenbrille,gruen,Zucchini,rot,Waescheklammer,orange,beans,green,96.81188118811882,7.065002294815097,100
TS,68,AF,NA,Trauben,orange,Trauben,gelb,Sonnenbrille,rot,Sonnenbrille,braun,grapes,orange,5.871287128712871,14.374048397258605,0
TS,69,NF,medium,Banane,braun,Bueroklammer,braun,Sonnenbrille,rot,Zucchini,rot,banana,brown,27.643564356435643,28.333225781197537,22
TS,70,AF,NA,Sonnenbrille,braun,Sonnenbrille,rot,Aubergine,gruen,Bueroklammer,gruen,suglasses,brown,52.039603960396036,24.20327283326749,57
