speaker,trial,condition,typicality,target_name,target_colour,competitor_name,competitor_colour,distractor1_name,distractor1_colour,distractor2_name,distractor2_colour,object_en,colour_en,typ_mean,typ_sd,typ_median
KM,19,ANF,NA,Aprikose,rot,Kartoffeln,orange,Waescheklammer,gruen,Birne,gruen,apricot,red,33.148514851485146,32.654061351878994,25
KM,20,AF,NA,Gurke,rot,Gurke,braun,Zucchini,gruen,Birne,gruen,cucumber,red,0.8316831683168316,3.4498385670367044,0
KM,21,NF,atypical,Paprika,braun,Waescheklammer,braun,Avokado,rot,Bueroklammer,gruen,pepper,brown,7.772277227722772,16.440730633471745,0
KM,22,ANF,NA,Tomate,gruen,Aprikose,rot,Zucchini,gelb,Socken,braun,tomato,green,25.99009900990099,28.510522636214493,18
KM,23,NF,typical,Walnuss,braun,Bueroklammer,braun,Birne,rot,Aubergine,rot,walnut,brown,97.45544554455445,11.250355329922026,100
KM,24,NF,typical,Zitrone,gelb,Sonnenbrille,gelb,Waescheklammer,braun,Socken,braun,lemon,yellow,99.60396039603961,2.3794083631053837,100
KM,25,ANF,NA,Bohnen,gruen,Banane,braun,Socken,orange,Zucchini,gelb,beans,green,96.81188118811882,7.065002294815097,100
KM,26,NF,typical,Mandarine,orange,Socken,orange,Bueroklammer,gruen,Zucchini,gruen,mandarine,orange,98.70297029702971,4.731901424280615,100
KM,27,AF,NA,Bueroklammer,rot,Bueroklammer,braun,Birne,gruen,Zucchini,gelb,paper.clip,red,58.82178217821782,28.540285926950332,62
KM,28,ANF,NA,Kartoffeln,orange,Walnuss,braun,Birne,gruen,Zucchini,gruen,potatoes,orange,38.851485148514854,33.05370966733201,31
KM,29,NF,typical,Erdbeere,rot,Socken,rot,Waescheklammer,gruen,Zucchini,gelb,strawberry,red,99.35643564356435,2.7150843759111485,100
KM,30,ANF,NA,Banane,braun,Zitrone,gelb,Bueroklammer,gruen,Avokado,rot,banana,brown,27.643564356435643,28.333225781197537,22
KM,31,AF,NA,Kirsche,gelb,Kirsche,gruen,Socken,orange,Bueroklammer,rot,cherry,yellow,1.386138613861386,3.9848972308698327,0
KM,32,NF,typical,Bohnen,gruen,Sonnenbrille,gruen,Waescheklammer,orange,Bueroklammer,gelb,beans,green,96.81188118811882,7.065002294815097,100
KM,33,ANF,NA,Walnuss,braun,Erdbeere,rot,Zucchini,gruen,Bueroklammer,gruen,walnut,brown,97.45544554455445,11.250355329922026,100
KM,34,NF,medium,Erbsen,gelb,Socken,gelb,Bueroklammer,rot,Waescheklammer,gruen,peas,yellow,34.57425742574257,33.063377484659206,27
KM,35,ANF,NA,Erbsen,gelb,Mandarine,orange,Bueroklammer,rot,Waescheklammer,gruen,peas,yellow,34.57425742574257,33.063377484659206,27
KM,36,AF,NA,Sonnenbrille,braun,Sonnenbrille,rot,Bueroklammer,gelb,Waescheklammer,gruen,suglasses,brown,52.039603960396036,24.20327283326749,57
KM,37,AF,NA,Trauben,orange,Trauben,gelb,Avokado,rot,Bueroklammer,gruen,grapes,orange,5.871287128712871,14.374048397258605,0
KM,38,NF,atypical,Gurke,rot,Bueroklammer,rot,Socken,braun,Waescheklammer,braun,cucumber,red,0.8316831683168316,3.4498385670367044,0
KM,39,AF,NA,Sonnenbrille,gelb,Sonnenbrille,gruen,Bueroklammer,rot,Socken,orange,suglasses,yellow,53.75247524752475,23.211379080353698,56
KM,40,NF,atypical,Trauben,orange,Waescheklammer,orange,Aubergine,rot,Birne,rot,grapes,orange,5.871287128712871,14.374048397258605,0
KM,41,ANF,NA,Erdbeere,rot,Bohnen,gruen,Waescheklammer,braun,Bueroklammer,gelb,strawberry,red,99.35643564356435,2.7150843759111485,100
KM,42,AF,NA,Waescheklammer,orange,Waescheklammer,gelb,Bueroklammer,gruen,Zucchini,gruen,clothes.peg,orange,65.55445544554455,25.69999036868487,67
KM,43,NF,medium,Tomate,gruen,Socken,gruen,Zucchini,gelb,Avokado,rot,tomato,green,25.99009900990099,28.510522636214493,18
KM,44,NF,medium,Aprikose,rot,Waescheklammer,rot,Bueroklammer,gelb,Bueroklammer,orange,apricot,red,33.148514851485146,32.654061351878994,25
KM,45,ANF,NA,Mandarine,orange,Erbsen,gelb,Socken,braun,Bueroklammer,rot,mandarine,orange,98.70297029702971,4.731901424280615,100
KM,46,NF,atypical,Moehre,gruen,Bueroklammer,gruen,Socken,gelb,Waescheklammer,orange,carrots,green,3.99009900990099,13.916533368267366,0
KM,47,NF,medium,Kartoffeln,orange,Bueroklammer,orange,Zucchini,gruen,Birne,gruen,potatoes,orange,38.851485148514854,33.05370966733201,31
KM,48,AF,NA,Paprika,braun,Paprika,rot,Waescheklammer,gruen,Bueroklammer,gelb,pepper,brown,7.772277227722772,16.440730633471745,0
KM,49,NF,atypical,Kirsche,gelb,Waescheklammer,gelb,Birne,gruen,Socken,orange,cherry,yellow,1.386138613861386,3.9848972308698327,0
KM,50,ANF,NA,Zitrone,gelb,Tomate,gruen,Avokado,rot,Socken,orange,lemon,yellow,99.60396039603961,2.3794083631053837,100
KM,51,AF,NA,Socken,gruen,Socken,orange,Zucchini,gelb,Avokado,rot,socks,green,58.504950495049506,27.195817238088743,63
KM,52,NF,medium,Banane,braun,Sonnenbrille,braun,Socken,orange,Bueroklammer,rot,banana,brown,27.643564356435643,28.333225781197537,22
KM,53,AF,NA,Moehre,gruen,Moehre,orange,Socken,braun,Waescheklammer,braun,carrots,green,3.99009900990099,13.916533368267366,0
KM,54,ANF,NA,Aprikose,rot,Kartoffeln,orange,Waescheklammer,gruen,Birne,gruen,apricot,red,33.148514851485146,32.654061351878994,25
KM,55,AF,NA,Gurke,rot,Gurke,braun,Zucchini,gruen,Birne,gruen,cucumber,red,0.8316831683168316,3.4498385670367044,0
KM,56,NF,atypical,Paprika,braun,Waescheklammer,braun,Avokado,rot,Bueroklammer,gruen,pepper,brown,7.772277227722772,16.440730633471745,0
KM,57,ANF,NA,Tomate,gruen,Aprikose,rot,Zucchini,gelb,Socken,braun,tomato,green,25.99009900990099,28.510522636214493,18
KM,58,NF,typical,Walnuss,braun,Bueroklammer,braun,Birne,rot,Aubergine,rot,walnut,brown,97.45544554455445,11.250355329922026,100
KM,59,NF,typical,Zitrone,gelb,Sonnenbrille,gelb,Waescheklammer,braun,Socken,braun,lemon,yellow,99.60396039603961,2.3794083631053837,100
KM,60,ANF,NA,Bohnen,gruen,Banane,braun,Socken,orange,Zucchini,gelb,beans,green,96.81188118811882,7.065002294815097,100
KM,61,NF,typical,Mandarine,orange,Socken,orange,Bueroklammer,gruen,Zucchini,gruen,mandarine,orange,98.70297029702971,4.731901424280615,100
KM,62,AF,NA,Bueroklammer,rot,Bueroklammer,braun,Birne,gruen,Zucchini,gelb,paper.clip,red,58.82178217821782,28.540285926950332,62
KM,63,ANF,NA,Kartoffeln,orange,Walnuss,braun,Birne,gruen,Zucchini,gruen,potatoes,orange,38.851485148514854,33.05370966733201,31
KM,64,NF,typical,Erdbeere,rot,Socken,rot,Waescheklammer,gruen,Zucchini,gelb,strawberry,red,99.35643564356435,2.7150843759111485,100
KM,65,ANF,NA,Banane,braun,Zitrone,gelb,Bueroklammer,gruen,Avokado,rot,banana,brown,27.643564356435643,28.333225781197537,22
KM,66,AF,NA,Kirsche,gelb,Kirsche,gruen,Socken,orange,Bueroklammer,rot,cherry,yellow,1.386138613861386,3.9848972308698327,0
KM,67,NF,typical,Bohnen,gruen,Sonnenbrille,gruen,Waescheklammer,orange,Bueroklammer,gelb,beans,green,96.81188118811882,7.065002294815097,100
KM,68,ANF,NA,Walnuss,braun,Erdbeere,rot,Zucchini,gruen,Bueroklammer,gruen,walnut,brown,97.45544554455445,11.250355329922026,100
KM,69,NF,medium,Erbsen,gelb,Socken,gelb,Bueroklammer,rot,Waescheklammer,gruen,peas,yellow,34.57425742574257,33.063377484659206,27
KM,70,ANF,NA,Erbsen,gelb,Mandarine,orange,Bueroklammer,rot,Waescheklammer,gruen,peas,yellow,34.57425742574257,33.063377484659206,27
