StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3,Q5_2,Q5_3,Q5_4,Q6,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15
2022-05-20 03:34:40,2022-05-20 03:45:19,IP Address,88.10.224.231,100,639,True,2022-05-20 03:45:20,R_1pRmWzVEV1SqgG7,,,,,43.3126,-1.9745,anonymous,EN,gymnothorax_spinulosus,trapezia_cantonensis,75,26,36,deeply flawed and unpublishable.,"The author seems to have ignored the focus condition (AF, NF, ANF), which could have an important impact on the analysis.
The use of GAMMs appears very flawed for this analysis. All p-values are extremely significant, yet in the analysis the author concludes for one model that there is no consistent effect at all, for one model that there is possibly a small effect, and for one model that there is a large effect. This calls into question the purpose of using a significance criterion at all, especially without reporting an effect size.
We note that they did not follow the guideline to choose only one dependent variable (instead they analyzed formants, pitch, duration and intensity separately).","The choice of generalized additive mixed models for pitch, intensity and formants appears deeply flawed. All models were highly significant, but the author seems to focus his/her analysis entirely on the graphs, with very different conclusions for each model. Above all there is no justification for using such complex models and linear mixed models could have been sufficient. I believe it’s better to choose simple models and only use more complex models when simple models are not suitable.
The choice of a linear mixed model for the duration analysis appears sensible.
","The process is not very clear, there is no explanation about why the focus condition (AF, NF, ANF) was ignored.
Without being an expert on GAMMs, it is difficult to check whether the models’ assumptions were respected.
The author did not explain why they choose the categorical encoding for typicality (rather than the continuous scale e.g. typ_mean or typ_median). 
","The author ignored the focus condition (AF, NF, ANF), with no justification. This means that the typicality conditions were not properly balanced with regards to focus (for example the “non-food” typicality value was not present in the AF condition, when the focus of the sentence was on the adjective).
The choice to use the categorical encoding for typicality (rather than the continuous scale typ_mean or typ_median) is not a very good choice because some information is lost by reducing a continuous scale down to a 4-categories factor, with the “non-food” category in particular not easily interpreted in relation to the others.
","I do not entirely understand the transformation operated to take into accounts the different formants in the first GAAM, but I have to question the suitability of a model that can be extremely significant without the data showing any consistent direction.
For the other GAMMs, the author’s analysis appears mostly based on certain conditions being consistently higher or lower than others, which calls into question the use of a time-series analysis rather than just using an average value over the whole interval.
","Trials marked as errors were not apparently rejected, with no explanation either way. The author only excluded outliers for the F0 analysis, choosing to exclude the samples with F0 equal to 0 while keeping the samples around them. This could be a questionable strategy, depending on the proportion of samples with f0=0, and whether samples around them would have artificially low F0. There is not much information on this.","The author does not appear to have transformed the data, which is fine to me",
2022-05-20 06:33:19,2022-05-20 06:54:26,IP Address,95.223.75.249,100,1266,True,2022-05-20 06:54:26,R_Z4w5Iy030ir1Vfj,,,,,50.1188,8.6401,anonymous,EN,lycodes_bradfieldi,anomalocaris_ornata,75,80,75,publishable with major revision.,"The authors test the effect of typicality (categorical) on f0, vowel duration, and intensity, at the word level, for only the object and color words. Mixed models were used with speaker and word or word type (col_obj) included as random effects. Additional fixed effects were included for voice type and col_obj (i.e., color vs. object word). 

While the authors seem to have a strong command of statistical modelling, the variety of exclusions and transformations, as well as the additional inclusion of variables not initially included in the dataset, make the overall analysis and conclusions somewhat confusing / questionable. The f0 work may be particularly fragile, given the transformations and splitting.  

It is interesting that the authors find an intensity effect for the object word, rather than the color word, as one might have expected. The result is weak, but not because it is just or barely below alpha = 0.05 (meaningless statement, given that the authors take an NSHT approach; they should get rid of such statement), but because the effect seems very small. The inclusion of effect size would have helped in interpretation. 
",The choice of a linear mixed model is appropriate. Details about the model are discussed below.,"The authors were interested in the following dependent variables:
-	Intensity in dB of the entire word (for colour and object), 
-	F0 (looking at only the stressed vowel in both colour and object) 
-	Vowel duration (of only the stressed vowels in both the colour and object levels).

They considered these variables relevant based on previous literature, particularly what is known about the structure of the German language. 

Their dependent variables were: 
-	Typicality (categorical), color-obj (indicate whether it was a color vs. object work), and voice type (high vs. low pitch). The interaction between typicality and color-obj was also included. 

A random effect was included for col_obj nested in speaker. In the model predicting vowel duration, word and speaker were included individually as random effects, as the previous structure (sol_obj|speaker) failed to converge. In other words, not all models had the same random effects structure. 

We are slightly confused why voice type was included as a fixed, rather than random effect. Further, isn’t the inclusion of the random slope and intercept for participant enough to account for differences due to their voice type? 
","The included variables are generally suitable. 
The authors did a significant amount of additional work to conduct their analyses. They seem to have created new text grids, a new analysis of production errors for the sake of exclusion criterion (though what exactly was done here is not totally clear), and they also added an additional variable of voice type, which they coded by hand into high pitch or low pitch. Please see the answer to the previous question with respect to the inclusion of voice type. 
",See previous answers.,"The authors seem to have excluded 26 production errors in some way, though it is unclear how exactly (full trials? individual words?). It would also be nice to know what the criteria for coding these errors were. 

The analysis was done only on the variables of interest during the production of color or object words, i.e., all other words in the full utterance were excluded. 

Words with e.g., f0, values falling outside the 1.5 IQR were excluded as outliers. 
","f0 data showed a bi-modal distribution and were first split into low vs. high voice type; however, this transformation did not solve the bi-modal distribution problem so the data were instead split into above vs. below 150 Hz. 
We find this transformation confusing (what is underlying this bimodality?) but respect the authors careful checking of these matters. 
",
2022-05-21 03:51:58,2022-05-21 06:35:22,IP Address,138.246.3.187,100,9803,True,2022-05-21 06:35:23,R_1luI8DC0NX9Xmex,,,,,48.1787,11.5617,anonymous,EN,gnathosaurus_canadensis,eosipterus_pytyopsittacus,75,60,68,publishable with minor revision.,"The analysis done looks fine enough to me, however, I really don't understand how the analysis answers the research question, so I gave it a bit of a lower score. The analysis, especially the statistical model, seem to answer the question whether f0 contours are different depending on the focus condition and not whether typicality is marked using prosody. 
I do think that the analysis is done well overall, I just had a very hard time judging it against the background of the project. If I had only scored based on the suitability for answering the research question, I would have given a much lower score.","The model seemed to work well for the question the researchers investigated (i.e., prediction of the focus condition). I would have been interested to see if this model could also be used to predict the typicality condition.","Since the variables (f0 slope; f0 height and duration) were based on the PoLaR annotation I am not familiar with, it is difficult to judge the accuracy of these annotations. However, I could not find any specification of which durations or f0 values were measured, only the rather vague ""all analysis [was limited"" to the parts of each utterance containing the determiner, adjective and noun"", so it is unclear to me how exactly the values for the variables were optained. It is also not clear to me if the PoLaR method includes acoustic measurements or if it is based on relative (and more subjective) categorization like in the ToBI system. ","Duration, f0 height and f0 slope are adequate variables to judge prosody. The choice of the focus condition as the main variable is great to answer the research question posed in the report, but not to answer the research question posed by the project.",seems good to me,"only the medium typical condition from all focus conditions was included. As previously said, I don't think it is possible to answer the research question posed by the project with this subset of the data. If I only take the research question posed by the researchers themselves into account, then I am unsure why no control condition was chosen. It would have been possible to compare medium typical and typical combinations in the different focus conditions.
Furthermore, no data was excluded based on errors or hesitation etc. Since one of the variables was f0 slope, I figure that a hesitation break would have an effect. There is however no explanation as to why these trials were not excluded.",-,-
2022-05-21 07:27:37,2022-05-21 07:33:01,IP Address,78.203.139.61,100,324,True,2022-05-21 07:33:01,R_1FIzMAm3fmI3YI8,,,,,45.748,4.85,anonymous,EN,linckia_nattereri,cromileptes_saxatilis,80,80,80,publishable with minor revision.,"The focus on a single parameter (i.e. duration) enhances the overall legibility of the study. The hypothesis (which is eventually not supported by statistical analysis) is justified by evidence from the literature that predictability is negatively correlated with duration. While opting for parsimony (and duration) is a legitimate choice, we feel that perhaps the motivation for this should be supported by more references. Ditto for the authors’ choice to “minimise researcher degrees of freedom”: since this is the driving principle behind their workflow, a reference allowing readers to get a clearer idea of what this entails would be welcome. The report is very clear, with just enough detail to allow other researchers to reproduce the analysis pipeline. Only adjective and noun pairs from the NF condition were analyzed. The Praat and R Markdown scripts are provided. A potential issue with the Praat scripts is that: 1) they were written with the old Praat syntax (3 dots after function names, single quotes for variable substitution, etc.) – which, of course, is not problematic per se, as Praat still accepts it, but it may look a little opaque to younger Praat scripters and, 2) there are no comments in the Praat scripts (the RMd file has some, by definition). Perhaps “where there was a pause between the adjective and the noun” should be clarified: what counted as a pause here? “no apparent anomalies or obvious outliers”: a well-established method like boxplot inspection would sound more convincing. “orangen, which was typically pronounced with a fricative”: this is a little confusing since it implies that there’s something wrong with what the native speakers in the experiment produced. The explanation (that the German dictionary for the aligner only has a velar nasal and no fricative) actually appears in the R Markdown file but maybe it would be clearer to mention this in the report (or leave out this detail altogether).  ","The authors used a Bayesian mixed effects lognormal regression model, and justified their choice as follows: “lognormal distribution with a log link function is used to better approximate the distribution of the duration data”. To the best of our knowledge, this is appropriate. ","The structure of the model looks valid : adj_dur ~ typicality + (1 | speaker) + (1 | target_noun) + (1 + typicality | target_adjective). It is said that an additional random slope ((1 + typicality | speaker)) was added but removed due to convergence issues. The choice of priors is thoroughly explained. Perhaps a reference for the whole methodology should be given since we expect that many potential readers are not specialists of Bayesian models and how priors should be chosen. ","The structure is suitable but it should be noted that the authors only kept two levels of the typicality factor: atypical vs typical, thus leaving out the medium modality. The justification for this is “simpler and more easily interpretable models with fewer parameters; and these two groups are where the most pronounced difference is expected”. This of course makes perfect sense, but it would probably be more appropriate (for the sake of scientific transparency, and the possibility to perform post hoc pairwise comparisons) to include all three levels of “typicality” in the analysis. ","The structure is appropriate. ","As mentioned in previously: the exclusion of the “medium” level of the “typicality” factor, while pragmatically justified, is perhaps questionable ","The intrinsically skewed duration data is not explicitly converted to log values but the use of a log link function implies that the model works in log space under the hood. So the authors reasoned both in terms of log and raw duration values to build their model, but the output is shown in raw duration (seconds), which is desirable since it is more interpretable. ",NA
2022-05-22 14:18:21,2022-05-22 14:19:33,IP Address,222.154.100.210,100,71,True,2022-05-22 14:19:33,R_33vAIeRQrgc1e4M,,,,,-43.5379,172.6151,anonymous,EN,alosa_atun,stygobromus_tyraica,75,75,80,publishable with minor revision.,"The current study doesn't control for co-articulatory affects. For example, the authors only focussed on the adjective, but they haven't controlled for the noun. Furthermore, the analysis doesn't connect with the signal and how this might affected by linguistic environment. There is opaqueness in the analysis as we don't know if this is an environmental affect or typicality affect. The acoustic measures were included without research justification. We would like to see more details on variable selection.","We like the training and test set-up, but it doesn't control for variable selection. They could've held out noun categories or created a subset so that we can control for typicality and create a baseline. Classification problem that tests for typicality that accounts for the noun condition (which isn't balanced).","They didn't choose specific acoustic variables, even the top 10 variables are quite similar.",They didn't explain the acoustic qualities and didn't relate this to phonetics. They didn't exclude any variables. The variable importance is misleading. No justification to use a one tailed binomial test there's no existing hypothesis.,We don't think it's suitable based on our review.,"The authors removed segments with notes and known errors. They did not hand correct alignments; however, this wouldn't be necessary if they removed outliers.",They scaled and centred each variable by speaker. We believe this is suitable.,"We appreciate the presentation of their analysis in the markdown, and we are confident we could reproduce their analysis. It would be nice to summarise the results or relate their analysis back to the research question or hypothesis. It would be useful if they contextualised the results."
2022-05-24 04:26:48,2022-05-24 05:25:56,IP Address,194.117.18.99,100,3547,True,2022-05-24 05:25:57,R_aeBNr4biMcRWntv,,,,,38.731,-9.1373,anonymous,EN,eosipterus_pytyopsittacus,nestor_idahoensis,20,75,40,publishable with major revision.,"This analysis contained some appropriate methods, and we were impressed by the rigor of the data preparation and the clarity of the write-up. However, it was also subject to several serious flaws in the experimental design. Chiefly, the choice to collapse all vowels together in comparing F1 and F2 is not appropriate. Each vowel has its own set of formant properties, so for example, comparing F1 of /u/ and F1 of /i/ in a collapsed analysis muddles the data so much that no claim can be made about formant differences. Additionally, because the data set contains male and female speakers, collapsing their F0 measurements creates an additional set of problems related to the fact that they did not use any normalization methods. It is therefore unsurprising that none of their results were significant, because the data is so hypervariant as to be informative. As a result, it cannot be validly compared against typicality conditions. ","The choice of statistical type was appropriate, and we appreciate their thoughtful choices with respect to data analysis. However, the strength of their statistics is somewhat undermined by the unusual choice of variables, which has the outcome of producing results that are not necessarily reliable. These limitations are discussed below. ","First and foremost, a major and critical flaw in the model is that vowel identity was not included. Since vowels were not separated from one another, measures of F1/F2 will be so variant as to be meaningless in comparing F1/F2 values across typicality conditions. (To be clear, vowel identity must be included in the model so that the F1/F2 values of one vowel in one typicality condition are compared to only the F1/F2 values of that same vowel in another typicality condition.)

In addition, the authors do not provide extensive justification for their choice of variables; essentially they are just looking for differences in acoustic measures related to prominence between typicality conditions. They motivate this with the claim that prosodic stress can be used for pragmatic emphasis. This is uncontroversial, but they do not state the direction of their hypotheses for these variables, which is a major limitation. Do the authors expect longer duration, lower/higher F0 or lower/higher formant measures for stressed vowels in the atypical condition? If so, what motivates these hypotheses?
","The acoustic variables were well very much suitable for measuring acoustic effects of prominence, for a language like German. However, we are puzzled why the authors took measures only for adjective words (Sidenote: it ought to be mentioned in the write-up which words were considered “target words”, when the experimental condition had two target words), when the NF condition was selected. To be clear, it would seem to us that, in the NF condition, the *noun* would presumably be the item that is most prominent (thus subject to variability in degrees of prominence). In fact, since “typicality” is about the noun-adjective *combination*, it perhaps would have been even more appropriate to run the model on measures from *both* the noun and adjective (due to the nature of what defines typicality, in this experimental context).","The choice of a Bayesian mixed effects model was appropriate, though it would have been useful to have more information about their “weakly informative priors”. The model included their variables of interest, but was limited by the fact that the F0 and formant data was not normalized for important speaker characteristics (especially gender) which should have been included. ","The authors excluded segments of forced-aligned intervals shorter than 50 ms, however they did not report how many such vowels were excluded.","We think the authors should have normalized the F1 and F2 measures of speakers, in order to use data from various genders and body types (both known to influence formant values) to analyze the effect of condition on F1/F2. Similarly, f0 also ought to have been normalized (e.g., as a z-score according to speaker) to run measures on data that come from a variety of speakers.","There is a lot of good work here, but there are *only two* critical (and straightforward!) changes that must be made for the results to be meaningful: the normalization of F1/F2/f0 measures for each speaker, and the inclusion of vowel identity in the model. (In addition, the authors are strongly encouraged to revisit the direction of effects in their hypotheses and to be explicit about what motivates these hypotheses.)"
2022-05-17 06:57:13,2022-05-17 07:05:42,IP Address,138.246.3.55,40,509,False,2022-05-24 07:05:46,R_2xLfD1GQWc8KXqt,,,,,,,anonymous,EN,procambarus_maculosus,pervagor_meeki,51,50,50,publishable with minor revision.,,,,,,,,
2022-05-24 07:51:49,2022-05-24 07:54:59,IP Address,100.12.211.163,100,190,True,2022-05-24 07:54:59,R_3PjVIw0KNNqDX29,,,,,40.7465,-73.909,anonymous,EN,pervagor_adscensionis,hoplostethus_macrosteus,90,20,40,publishable with major revision.,"Unsure about why ±2 std were removed. Seemed like color and observation should have been random effects rather than fixed effects, noun could also have been entered as a random effect, observation could have been removed once it became clear it wasn't significant. Would have used emmeans package rather than Tukey test for pairwise comparisons. Would have been nice to see the AIC values for each of the fitted models to understand why they chose the ones they did. F0 and other measures could have been taken and analyzed regardless of gender given that participant was entered as random effect.",LMER works fine for this question (as long as you define the fixed and random effects appropriately).,Fixed and random effects did not seem to be chosen appropriately (see above). Could have used other phonetic variables given that their rationale for excluding F0 doesn't take into account that a random effect of speaker would allow for comparison.,See above,See above,"Fine to exclude observations with notes, but didn't seem like they justified their exclusion of ±2 std of data","Data seemed fine as it was, but should have noted how normalization was carried out (z-score?)",
2022-05-24 08:40:01,2022-05-24 08:49:22,IP Address,82.1.240.127,100,561,True,2022-05-24 08:49:23,R_PSt6K8RA46pxUAx,,,,,55.9335,-3.254,anonymous,EN,trigonias_lachneri,comanthina_maculatus,10,5,7,deeply flawed and unpublishable.,"There are several major concerns related to the statistical analysis. Overall, there is not enough detail in the report to enable replication. Here are some of the specific major issues.
First, only 15 participants were included, lowering the power the analyses. Second, it appears that measurements were taken from the nouns (focus condition is unspecified), as opposed to the adjectives and no rationale was provided. As the former were not counterbalanced across the conditions, there might be confounds on the measurements due to vowel category and segmental context, as pointed out by the authors. Third, the statistical models do not include a random structure, which may increase the risk of false positives. Fourth, the authors do not report effect sizes, making the interpretation of their statistical results difficult and not fulfilling the task requirement. Fifth, while the authors point to some references regarding the choice of variables to study, they could have been better integrated to provide a stronger argument. Lastly, they tested multiple independent variables and do not report  a single effect size with a rationale to research question, as per the requirements of the task.

A positive aspect of their approach is that the authors checked if the data fulfils the assumptions for an ANOVA test and took steps to correct for that using some non-parametric test and some alpha adjustment.","The report does not make explicit what model was used to generate the final results. It appears that the authors may have used either Mann-Whitney U-Tests or Wilcoxon Signed Rank Tests. At one point in the report they refer to them as unpaired non-parametric t-tests and in another part they say that they carried out pairwise comparisons. In either case these models assume independence of observations, which is violated in the provided dataset, as each participants provided multiple data points. This may lead to increased risk of false positive results. They also do not report how they adjusted the alpha levels.
","The authors justified their choice of dependent variables using references but did not integrate them clearly in the report. They tested multiple independent variables and did not report which one specifically is the one answer to the research question. ","It appears that each of the models only included one dependent and independent variable, which are appropriate, considering the research question. We have already addressed our concern that there are three analyses of three independent variables given that the task requires one answer. We have already addressed our concern that the models do not include random effects.",Too little information is provided for us to be able to provide feedback on the structure of the models.,"Data labelled as “noise” or “error” was appropriately excluded. It is not completely clear if the authors excluded adjectives from the analysis. Including nouns is problematic, as the nouns were not balanced across the three typicality conditions. Their varying segmental and syllabic composition, stress pattern and length may lead to confounds in the typicality condition, as pointed out by the authors. 
No justification is provided for only including 15 participants. This lowers the power of the statistical analysis and may increase the risk of type II errors. Also no information is provided about the basis on which the remaining participants were included.
As Praat f0 measurements sometimes produce values that are 2x higher or lower than the real values, checking for and filtering out of extreme values would have been appropriate.
The authors report excluding pretonic and posttonic measurements, so it is unclear how many data points were included at the end. It is unclear what was the rationale behind these choices.
","We believe that given that the RQ is interested in within-speaker variation and the amount of data per speaker is balanced, the lack of transformations would not be an issue, if it was clearer what data were included in the analyses.","The report is overall lacking in detail. The use of R software had to be implied from the manual provided in the supplementary results. The procedure for extracting measurements could have been described in more detail, without having to refer to the provided Praat script. The author of the Praat script is not cited. As segmentation was carried out by hand, more detail should have been included to describe the visual criteria used to label onsets and offsets of segments. The provided example textgrid does not reference the exact sound file and location, so its addition has not been helpful."
2022-05-24 11:05:59,2022-05-24 11:45:39,IP Address,67.1.130.215,100,2379,True,2022-05-24 11:45:39,R_z8pgAIvvqwFQDwR,,,,,32.2699,-110.9853,anonymous,EN,dermatolepis_aculeatus,pseudodax_euryzona,95,40,70,publishable with major revision.,"The model was not adjusted for the tokens random effect for word level or sentence level.  There are only two minor points that I noticed. The authors wrote that they considered several ways of tackling the research question (at the word level, sentence level, prepositional phrase level), but they do not give reasons why they decided to examine the last five words at the end. Also, it is not clearly defined what is meant by silence between two words (e.g. the duration of the break).  
Very minor point regarding the selection of ""random"" variables in Figure 1: they don't mention what method was used to ""randomly"" select the data --this matters because computers can only simulate randomness, so the package should be reported.",Very good.,very good.,very good.,"One thing was missing in the structure of the statistical model, ( 1 | token level) & ( 1 | sentence level)","very good. These choices were sound (and basically the same ones we made, just  with fewer error categories). They only included those with typicality judgements and eliminated tokens that likely would have had abnormal prosodic contours.","Their normalization procedures were appropriate, and the scaling they did to make the z-scores more Hz-like is helpful when interpreting f0 data. Their interpolation of undefined data points was also fine.",
2022-05-24 12:25:45,2022-05-24 12:36:34,IP Address,192.145.118.247,100,648,True,2022-05-24 12:36:34,R_6F20AjnG9G2HP7X,,,,,37.3931,-121.962,anonymous,EN,pervagor_meeki,dunkleosteus_inscriptus,60,55,57,publishable with major revision.,"Positives:
- Identified f0, intensity and duration as relevant measures (although only duration was analyzed)
- Excluded error trials and validated using a force aligner
- Motivated measuring syllable rate
- Considered using a relative duration measure to account for overall speaking rate

Negatives:
- Several issues with the structure of the models (see comments below)
- Unclear why f0 and intensity could not be measured in an automatic and replicable way
- Included data from all focus conditions when testing for typicality without acknowledging the unbalanced design, and maintaining the typicality condition as “NA” for data from the AF and ANF conditions
- Did not report effect sizes in the report. Unclear how to interpret the effect sizes reported in the survey
- Unclear criteria for data validation and exclusions (see comments below)
","Mixed effects models are an appropriate analysis type. It would have been useful to include an explanation for why both mixed effects models with NHST and equivalent Bayesian models were used, as well as more explanation for how to interpret the ROPE analysis. 
","1. The team described having measured the number of syllables in the noun and adjective, but it is unclear whether this was used in the statistical analyses. Controlling for number of syllables is a good idea, but it doesn’t look like this was used to calculate relative duration of noun and adjective (the main DV) or included in the models as a fixed or random effect.
2. Similarly, the team identified speech rate as a potentially relevant factor to control for, but did not include speech rate as a covariate in the models. 
3. The team performed different models to test for the effects of focus condition, and typicality. However, the models on typicality included data from all focus conditions (including conditions where typicality was coded as “NA” - more on this later). We disagree with this choice: if data from all focus conditions is being analyzed in a single model, then it is critical that the model include both typicality and focus condition as fixed effects, as well as their interaction.
4. We disagree with the team’s claim that there are considerable methodological difficulties with measuring f0 and intensity (two very relevant acoustic measures associated with focus) or that it could not have been done through automatic methods. While it is true that f0 cannot be tracked over voiceless intervals (e.g., consonants), this can easily be circumvented by averaging f0 over voiced segments (vowels) for each word, as has been done in previous research (e.g., Lam & Watson, 2010), without the need to use ToBI annotations. Secondly, as the design was entirely within-subject and many relevant factors (speaker, target noun etc) can be controlled for in the mixed effects models as random effects, there are no methodological issues with measuring intensity.
5. It was unclear why the team performed all of the duration measurements indicated in Table 1 (e.g., including the whole utterance, the matrix clause etc) when only a subset of them were used in the analyses.
","1. We don’t agree with the choice to analyze data from all focus conditions when testing for the effect of typicality. That is because the AF and ANF conditions were not designed to be balanced across typicality levels and included non-fruit target nouns (filler items). Thus, the only focus condition that includes color-noun combinations across all 3 typicality levels is the NF condition. If the team wanted to include data from the other focus conditions, they could have done so by (1) including focus condition as a predictor, (2) coding the typicality factor as either typical, medium or atypical based on the typicality norming data, instead of leaving it as NA, and (3) acknowledged that the resulting model would still be imperfect due to the unbalanced nature of the design.
2. A further issue with including data from the AF and ANF conditions in the typicality models, coded as NA for typicality, is that it leads to a very unbalanced dataset (~250 trials x typicality conditions in NF, versus ~900 trials coded as NA across AF and ANF). 
3. The coding scheme for the mixed effects models was not specified. We would assume that the team used the default R treatment coding with Atypical as the baseline (as Atypical does not appear in the model outputs); we would suggest to specify and justify the coding scheme, and perhaps use Typical or Medium as the baseline.
","Other than the issues described above, we would also recommend including by-Participant random slopes for Typicality in the initial random effects structure, and then simplify it in case of convergence issues (Barr et al., 2013).
","1. The criteria for data validation were not well defined and justified. Why did the team use both -2SD and +3SD as outlier cutoffs? (Why not just +/- 2SD or 3SD?) How exactly did the team determine if these cutoffs were “too aggressive”, and in which distributions did they adjust them?
2. We suggest that the team could have used a different force aligner (e.g., Montreal Forced Aligner, MFA; McAuliffe et al., 2017) leading to fewer errors. It was unclear how exactly the team determined which trials should be excluded from the analysis based on force aligner error, and which should not (as they note in the Discussion that erroneous data remained even after data validation and cleaning).
","The team could have provided better motivation for why it was necessary to use relative duration as the main DV. Similarly, it was unclear why the team conducted the same analysis on both relative and absolute duration.
",
2022-05-25 10:03:38,2022-05-25 10:06:08,IP Address,24.18.173.245,100,149,True,2022-05-25 10:06:08,R_2ylolmhV4zjr4IZ,,,,,47.1037,-122.3235,anonymous,EN,epinephelus_aztecus,genyonemus_evotis,70,70,70,publishable with major revision.,"Phonetic ratings: The authors use a blanket term of F0 and several speech properties, but they do not provide clear details for the justification of these different properties, particularly the harmonics. The authors note that time-course should not be examined, but this was not clear why, since lengthening could be a potential way to signal typicality in speech.

The use of a forced aligner may be a good choice for parsing large amounts of data, but it was not clear whether any of the data were hand coded or examined to ensure accuracy. The method of alignment and data extraction was not particularly detailed, and it is not clear whether another team could replicate the data extraction based on the description. 

There were some points in the analysis that were unclear as to whether the authors were making judgments about typicality in line with the original norming study or using additional metrics.

The authors provided very detailed visual analyses of the data. However, the motivation and method of the visualization was not explained in enough detail to be accessible to a non-expert, and there was so much data that it was overwhelming at times. In addition, it was unclear how the visualizations were integrated into the logistic regression and the interpretation of the analysis. For example, if the visualizations had led to no clear differences in typicality, would the model still be run in the same way? ","The logistic regression is a standard analysis tool in the field, but it is unclear how such a large model should be interpreted","Comparing typicality by acoustic feature seems appropriate, but there was some confusion as to why the data were divided among the three focus conditions, and how the different focus conditions integrated into the analysis/hypothesis, since the NF focus condition was the critical condition. Since many of the acoustic features are highly related (e.g., the various harmonics), it was not clear whether these should have been grouped separately. ","It seemed appropriate to include all the variables that were extracted from the speech stream for comparison, but (as noted above), it was not entirely clear why all of those were included.",The model makes use of a very minimal random effects structure. More discussion is needed about the choice of this random effects structure rather than a more complex model (with random slopes and additional random intercepts) instead of a model with a large number of fixed effects (without interactions).,"The authors note that data above 97.5% and below 2.5% should be excluded, which seems like a reasonable choice. It is not clear whether the authors excluded trials that were marked by the data collectors as errors, or if other criteria were used within each trial.","The authors’ did not explicitly say why they chose to normalize the F0 values to semitone, and why they chose the 10th percentile as baseline as opposed to another. Other than that, their choice to normalize the other measurements to Z-score seems appropriate.","A lot of the analysis was very confusing, and it seemed at times overwhelming with so many visualizations, acoustic variables and running the model on all three focus conditions.

The presentation of the data generally only included statistically significant effects, but it would be helpful to include all the effects in order to evaluate which harmonics were significant and which were not. 

It was hard to draw conclusions from the data. It seemed like most everything was statistically significant, and the directions of the effects were not clearly stated. The authors do try to tie the results back to theory, but this could be strengthened, perhaps in motivating the choices earlier and understanding the ways that speech does (and doesn’t) change as a result of typicality."
