speaker,trial,condition,typicality,target_name,target_colour,competitor_name,competitor_colour,distractor1_name,distractor1_colour,distractor2_name,distractor2_colour,object_en,colour_en,typ_mean,typ_sd,typ_median
JW_3,23,AF,NA,Sonnenbrille,braun,Sonnenbrille,rot,Avokado,gruen,Waescheklammer,orange,suglasses,brown,52.039603960396036,24.203272833267487,57
JW_3,24,ANF,NA,Walnuss,braun,Tomate,gruen,Waescheklammer,orange,Socken,rot,walnut,brown,97.45544554455445,11.250355329922037,100
JW_3,25,NF,medium,Erbsen,gelb,Sonnenbrille,gelb,Birne,orange,Waescheklammer,gruen,peas,yellow,34.574257425742566,33.0633774846592,27
JW_3,26,NF,atypical,Paprika,braun,Sonnenbrille,braun,Bueroklammer,orange,Avokado,gruen,pepper,brown,7.772277227722771,16.44073063347176,0
JW_3,27,AF,NA,Moehre,gruen,Moehre,orange,Avokado,gelb,Bueroklammer,rot,carrots,green,3.9900990099009914,13.916533368267368,0
JW_3,28,NF,medium,Aprikose,rot,Socken,rot,Bueroklammer,gruen,Aubergine,gruen,apricot,red,33.148514851485146,32.654061351878994,25
JW_3,29,ANF,NA,Erdbeere,rot,Kartoffeln,orange,Aubergine,gruen,Bueroklammer,gruen,strawberry,red,99.35643564356435,2.7150843759111485,100
JW_3,30,AF,NA,Kirsche,gelb,Kirsche,gruen,Bueroklammer,rot,Socken,braun,cherry,yellow,1.3861386138613858,3.98489723086984,0
JW_3,31,NF,atypical,Gurke,rot,Waescheklammer,rot,Socken,braun,Bueroklammer,orange,cucumber,red,0.8316831683168312,3.449838567036707,0
JW_3,32,ANF,NA,Banane,braun,Mandarine,orange,Sonnenbrille,gruen,Bueroklammer,rot,banana,brown,27.643564356435643,28.33322578119753,22
JW_3,33,AF,NA,Sonnenbrille,gelb,Sonnenbrille,gruen,Socken,braun,Bueroklammer,orange,suglasses,yellow,53.75247524752475,23.21137908035369,56
JW_3,34,NF,medium,Banane,braun,Waescheklammer,braun,Bueroklammer,rot,Avokado,gelb,banana,brown,27.643564356435643,28.33322578119753,22
JW_3,35,NF,typical,Bohnen,gruen,Socken,gruen,Bueroklammer,gelb,Aubergine,gelb,beans,green,96.81188118811882,7.0650022948150974,100
JW_3,36,ANF,NA,Bohnen,gruen,Erbsen,gelb,Bueroklammer,rot,Socken,braun,beans,green,96.81188118811882,7.0650022948150974,100
JW_3,37,NF,typical,Mandarine,orange,Socken,orange,Aubergine,rot,Bueroklammer,rot,mandarine,orange,98.70297029702971,4.731901424280615,100
JW_3,38,AF,NA,Waescheklammer,orange,Waescheklammer,gelb,Bueroklammer,gruen,Aubergine,gruen,clothes.peg,orange,65.55445544554456,25.699990368684865,67
JW_3,39,NF,medium,Tomate,gruen,Bueroklammer,gruen,Socken,rot,Waescheklammer,orange,tomato,green,25.99009900990099,28.5105226362145,18
JW_3,40,NF,typical,Erdbeere,rot,Bueroklammer,rot,Aubergine,gelb,Sonnenbrille,braun,strawberry,red,99.35643564356435,2.7150843759111485,100
JW_3,41,ANF,NA,Mandarine,orange,Banane,braun,Avokado,gruen,Aubergine,rot,mandarine,orange,98.70297029702971,4.731901424280615,100
JW_3,42,AF,NA,Trauben,orange,Trauben,gelb,Socken,rot,Aubergine,rot,grapes,orange,5.871287128712873,14.374048397258619,0
JW_3,43,ANF,NA,Erbsen,gelb,Aprikose,rot,Socken,braun,Sonnenbrille,gruen,peas,yellow,34.574257425742566,33.0633774846592,27
JW_3,44,NF,atypical,Trauben,orange,Bueroklammer,orange,Avokado,gelb,Socken,braun,grapes,orange,5.871287128712873,14.374048397258619,0
JW_3,45,AF,NA,Bueroklammer,rot,Bueroklammer,braun,Sonnenbrille,gruen,Avokado,gelb,paper.clip,red,58.821782178217816,28.540285926950347,62
JW_3,46,NF,atypical,Moehre,gruen,Sonnenbrille,gruen,Waescheklammer,orange,Socken,rot,carrots,green,3.9900990099009914,13.916533368267368,0
JW_3,47,ANF,NA,Tomate,gruen,Erdbeere,rot,Avokado,gelb,Bueroklammer,orange,tomato,green,25.99009900990099,28.5105226362145,18
JW_3,48,AF,NA,Paprika,braun,Paprika,rot,Aubergine,gruen,Bueroklammer,gruen,pepper,brown,7.772277227722771,16.44073063347176,0
JW_3,49,ANF,NA,Kartoffeln,orange,Bohnen,gruen,Aubergine,rot,Avokado,gelb,potatoes,orange,38.851485148514854,33.053709667332015,31
JW_3,50,AF,NA,Gurke,rot,Gurke,braun,Bueroklammer,orange,Sonnenbrille,gruen,cucumber,red,0.8316831683168312,3.449838567036707,0
JW_3,51,ANF,NA,Aprikose,rot,Zitrone,gelb,Bueroklammer,gruen,Aubergine,gruen,apricot,red,33.148514851485146,32.654061351878994,25
JW_3,52,NF,medium,Kartoffeln,orange,Waescheklammer,orange,Aubergine,gruen,Bueroklammer,gruen,potatoes,orange,38.851485148514854,33.053709667332015,31
JW_3,53,NF,atypical,Kirsche,gelb,Socken,gelb,Sonnenbrille,braun,Birne,orange,cherry,yellow,1.3861386138613858,3.98489723086984,0
JW_3,54,AF,NA,Socken,gruen,Socken,orange,Aubergine,rot,Sonnenbrille,braun,socks,green,58.5049504950495,27.195817238088747,63
JW_3,55,NF,typical,Zitrone,gelb,Waescheklammer,gelb,Avokado,gruen,Sonnenbrille,gruen,lemon,yellow,99.60396039603961,2.3794083631053886,100
JW_3,56,ANF,NA,Zitrone,gelb,Tomate,gruen,Bueroklammer,orange,Waescheklammer,orange,lemon,yellow,99.60396039603961,2.3794083631053886,100
JW_3,57,NF,typical,Walnuss,braun,Bueroklammer,braun,Sonnenbrille,gruen,Aubergine,rot,walnut,brown,97.45544554455445,11.250355329922037,100
JW_3,58,AF,NA,Sonnenbrille,braun,Sonnenbrille,rot,Avokado,gruen,Waescheklammer,orange,suglasses,brown,52.039603960396036,24.203272833267487,57
JW_3,59,ANF,NA,Walnuss,braun,Tomate,gruen,Waescheklammer,orange,Socken,rot,walnut,brown,97.45544554455445,11.250355329922037,100
JW_3,60,NF,medium,Erbsen,gelb,Sonnenbrille,gelb,Birne,orange,Waescheklammer,gruen,peas,yellow,34.574257425742566,33.0633774846592,27
JW_3,61,NF,atypical,Paprika,braun,Sonnenbrille,braun,Bueroklammer,orange,Avokado,gruen,pepper,brown,7.772277227722771,16.44073063347176,0
JW_3,62,AF,NA,Moehre,gruen,Moehre,orange,Avokado,gelb,Bueroklammer,rot,carrots,green,3.9900990099009914,13.916533368267368,0
JW_3,63,NF,medium,Aprikose,rot,Socken,rot,Bueroklammer,gruen,Aubergine,gruen,apricot,red,33.148514851485146,32.654061351878994,25
JW_3,64,ANF,NA,Erdbeere,rot,Kartoffeln,orange,Aubergine,gruen,Bueroklammer,gruen,strawberry,red,99.35643564356435,2.7150843759111485,100
JW_3,65,AF,NA,Kirsche,gelb,Kirsche,gruen,Bueroklammer,rot,Socken,braun,cherry,yellow,1.3861386138613858,3.98489723086984,0
JW_3,66,NF,atypical,Gurke,rot,Waescheklammer,rot,Socken,braun,Bueroklammer,orange,cucumber,red,0.8316831683168312,3.449838567036707,0
JW_3,67,ANF,NA,Banane,braun,Mandarine,orange,Sonnenbrille,gruen,Bueroklammer,rot,banana,brown,27.643564356435643,28.33322578119753,22
JW_3,68,AF,NA,Sonnenbrille,gelb,Sonnenbrille,gruen,Socken,braun,Bueroklammer,orange,suglasses,yellow,53.75247524752475,23.21137908035369,56
JW_3,69,NF,medium,Banane,braun,Waescheklammer,braun,Bueroklammer,rot,Avokado,gelb,banana,brown,27.643564356435643,28.33322578119753,22
JW_3,70,NF,typical,Bohnen,gruen,Socken,gruen,Bueroklammer,gelb,Aubergine,gelb,beans,green,96.81188118811882,7.0650022948150974,100
